lux,temperature,moisture,timestamp
37.6,13.7,68,2026-04-07T20:32:03.140029
0.0,14.6,68,2026-04-07T20:33:03.140029
0.0,13.8,68,2026-04-07T20:34:03.140029
0.0,14.3,68,2026-04-07T20:35:03.140029
0.0,13.8,68,2026-04-07T20:36:03.140029
144.8,13.5,68,2026-04-07T20:37:03.140029
0.0,13.1,68,2026-04-07T20:38:03.140029
119.5,14.3,67,2026-04-07T20:39:03.140029
0.0,13.9,67,2026-04-07T20:40:03.140029
182.0,13.6,67,2026-04-07T20:41:03.140029
0.0,13.8,67,2026-04-07T20:42:03.140029
0.0,13.2,67,2026-04-07T20:43:03.140029
0.0,13.5,67,2026-04-07T20:44:03.140029
88.3,13.7,67,2026-04-07T20:45:03.140029
0.0,13.4,67,2026-04-07T20:46:03.140029
117.6,14.9,66,2026-04-07T20:47:03.140029
78.8,14.5,66,2026-04-07T20:48:03.140029
127.0,13.2,66,2026-04-07T20:49:03.140029
0.0,13.2,66,2026-04-07T20:50:03.140029
183.5,15.0,66,2026-04-07T20:51:03.140029
107.5,14.5,66,2026-04-07T20:52:03.140029
0.0,13.2,66,2026-04-07T20:53:03.140029
0.0,13.6,66,2026-04-07T20:54:03.140029
89.6,13.2,65,2026-04-07T20:55:03.140029
140.2,14.4,65,2026-04-07T20:56:03.140029
86.6,14.9,65,2026-04-07T20:57:03.140029
107.6,14.3,65,2026-04-07T20:58:03.140029
0.0,13.5,65,2026-04-07T20:59:03.140029
0.0,12.8,65,2026-04-07T21:00:03.140029
0.0,12.5,65,2026-04-07T21:01:03.140029
0.0,12.3,64,2026-04-07T21:02:03.140029
0.0,12.2,64,2026-04-07T21:03:03.140029
0.0,11.4,64,2026-04-07T21:04:03.140029
0.0,11.8,64,2026-04-07T21:05:03.140029
0.0,11.8,64,2026-04-07T21:06:03.140029
0.0,11.7,64,2026-04-07T21:07:03.140029
0.0,12.6,64,2026-04-07T21:08:03.140029
0.0,12.5,64,2026-04-07T21:09:03.140029
0.0,11.5,64,2026-04-07T21:10:03.140029
0.0,12.7,63,2026-04-07T21:11:03.140029
0.0,12.8,63,2026-04-07T21:12:03.140029
0.0,11.9,63,2026-04-07T21:13:03.140029
0.0,13.0,63,2026-04-07T21:14:03.140029
0.0,11.5,63,2026-04-07T21:15:03.140029
0.0,12.2,63,2026-04-07T21:16:03.140029
0.0,11.4,63,2026-04-07T21:17:03.140029
0.0,13.1,62,2026-04-07T21:18:03.140029
0.0,12.0,62,2026-04-07T21:19:03.140029
0.0,11.5,62,2026-04-07T21:20:03.140029
0.0,13.0,62,2026-04-07T21:21:03.140029
0.0,12.7,62,2026-04-07T21:22:03.140029
0.0,12.8,62,2026-04-07T21:23:03.140029
0.0,11.4,62,2026-04-07T21:24:03.140029
0.0,11.9,61,2026-04-07T21:25:03.140029
0.0,13.0,61,2026-04-07T21:26:03.140029
0.0,11.9,61,2026-04-07T21:27:03.140029
0.0,12.0,61,2026-04-07T21:28:03.140029
0.0,13.1,61,2026-04-07T21:29:03.140029
0.0,11.8,61,2026-04-07T21:30:03.140029
0.0,12.6,61,2026-04-07T21:31:03.140029
0.0,13.2,61,2026-04-07T21:32:03.140029
0.0,13.1,61,2026-04-07T21:33:03.140029
0.0,12.1,61,2026-04-07T21:34:03.140029
0.0,12.5,60,2026-04-07T21:35:03.140029
0.0,11.7,60,2026-04-07T21:36:03.140029
0.0,12.1,60,2026-04-07T21:37:03.140029
0.0,11.6,60,2026-04-07T21:38:03.140029
0.0,12.8,60,2026-04-07T21:39:03.140029
0.0,13.0,60,2026-04-07T21:40:03.140029
0.0,11.4,59,2026-04-07T21:41:03.140029
0.0,12.4,59,2026-04-07T21:42:03.140029
0.0,11.9,59,2026-04-07T21:43:03.140029
0.0,13.2,59,2026-04-07T21:44:03.140029
0.0,12.4,59,2026-04-07T21:45:03.140029
0.0,13.3,59,2026-04-07T21:46:03.140029
0.0,12.4,59,2026-04-07T21:47:03.140029
0.0,12.8,59,2026-04-07T21:48:03.140029
0.0,13.3,58,2026-04-07T21:49:03.140029
0.0,12.0,58,2026-04-07T21:50:03.140029
0.0,12.1,58,2026-04-07T21:51:03.140029
0.0,13.1,58,2026-04-07T21:52:03.140029
0.0,13.2,58,2026-04-07T21:53:03.140029
0.0,12.1,58,2026-04-07T21:54:03.140029
0.0,13.0,58,2026-04-07T21:55:03.140029
0.0,11.6,58,2026-04-07T21:56:03.140029
0.0,13.2,57,2026-04-07T21:57:03.140029
0.0,12.3,57,2026-04-07T21:58:03.140029
0.0,12.5,57,2026-04-07T21:59:03.140029
0.0,11.7,57,2026-04-07T22:00:03.140029
0.0,10.7,57,2026-04-07T22:01:03.140029
0.0,10.1,57,2026-04-07T22:02:03.140029
0.0,11.9,57,2026-04-07T22:03:03.140029
0.0,11.0,56,2026-04-07T22:04:03.140029
0.0,10.3,56,2026-04-07T22:05:03.140029
0.0,10.8,56,2026-04-07T22:06:03.140029
0.0,11.0,56,2026-04-07T22:07:03.140029
0.0,11.9,56,2026-04-07T22:08:03.140029
0.0,10.9,56,2026-04-07T22:09:03.140029
0.0,10.1,56,2026-04-07T22:10:03.140029
0.0,11.9,56,2026-04-07T22:11:03.140029
0.0,11.9,56,2026-04-07T22:12:03.140029
0.0,10.7,55,2026-04-07T22:13:03.140029
0.0,10.2,55,2026-04-07T22:14:03.140029
0.0,11.1,55,2026-04-07T22:15:03.140029
0.0,10.1,55,2026-04-07T22:16:03.140029
0.0,11.7,55,2026-04-07T22:17:03.140029
0.0,10.7,55,2026-04-07T22:18:03.140029
0.0,11.5,55,2026-04-07T22:19:03.140029
0.0,10.3,55,2026-04-07T22:20:03.140029
0.0,11.5,54,2026-04-07T22:21:03.140029
0.0,10.8,54,2026-04-07T22:22:03.140029
0.0,11.1,54,2026-04-07T22:23:03.140029
0.0,10.4,54,2026-04-07T22:24:03.140029
0.0,10.3,54,2026-04-07T22:25:03.140029
0.0,12.0,54,2026-04-07T22:26:03.140029
0.0,12.0,53,2026-04-07T22:27:03.140029
0.0,10.9,53,2026-04-07T22:28:03.140029
0.0,10.1,53,2026-04-07T22:29:03.140029
0.0,11.1,53,2026-04-07T22:30:03.140029
0.0,10.9,53,2026-04-07T22:31:03.140029
0.0,11.6,53,2026-04-07T22:32:03.140029
0.0,10.5,53,2026-04-07T22:33:03.140029
0.0,12.1,53,2026-04-07T22:34:03.140029
0.0,10.6,53,2026-04-07T22:35:03.140029
0.0,10.2,52,2026-04-07T22:36:03.140029
0.0,10.3,52,2026-04-07T22:37:03.140029
0.0,11.8,52,2026-04-07T22:38:03.140029
0.0,10.5,52,2026-04-07T22:39:03.140029
0.0,11.7,52,2026-04-07T22:40:03.140029
0.0,11.2,52,2026-04-07T22:41:03.140029
0.0,11.8,52,2026-04-07T22:42:03.140029
0.0,11.4,51,2026-04-07T22:43:03.140029
0.0,10.8,51,2026-04-07T22:44:03.140029
0.0,11.9,51,2026-04-07T22:45:03.140029
0.0,11.0,51,2026-04-07T22:46:03.140029
0.0,10.9,51,2026-04-07T22:47:03.140029
0.0,10.1,51,2026-04-07T22:48:03.140029
0.0,10.2,51,2026-04-07T22:49:03.140029
0.0,11.8,51,2026-04-07T22:50:03.140029
0.0,10.1,51,2026-04-07T22:51:03.140029
0.0,11.1,50,2026-04-07T22:52:03.140029
0.0,11.4,50,2026-04-07T22:53:03.140029
0.0,11.6,50,2026-04-07T22:54:03.140029
0.0,11.0,50,2026-04-07T22:55:03.140029
0.0,11.6,50,2026-04-07T22:56:03.140029
0.0,10.4,50,2026-04-07T22:57:03.140029
0.0,10.9,50,2026-04-07T22:58:03.140029
0.0,10.9,49,2026-04-07T22:59:03.140029
0.0,11.3,49,2026-04-07T23:00:03.140029
0.0,10.3,49,2026-04-07T23:01:03.140029
0.0,10.5,49,2026-04-07T23:02:03.140029
0.0,9.7,49,2026-04-07T23:03:03.140029
0.0,11.0,49,2026-04-07T23:04:03.140029
0.0,9.4,49,2026-04-07T23:05:03.140029
0.0,10.8,48,2026-04-07T23:06:03.140029
0.0,10.5,48,2026-04-07T23:07:03.140029
0.0,10.6,48,2026-04-07T23:08:03.140029
0.0,11.3,48,2026-04-07T23:09:03.140029
0.0,10.0,48,2026-04-07T23:10:03.140029
0.0,10.6,48,2026-04-07T23:11:03.140029
0.0,9.9,48,2026-04-07T23:12:03.140029
0.0,10.3,47,2026-04-07T23:13:03.140029
0.0,10.6,47,2026-04-07T23:14:03.140029
0.0,10.7,47,2026-04-07T23:15:03.140029
0.0,10.7,47,2026-04-07T23:16:03.140029
0.0,10.7,47,2026-04-07T23:17:03.140029
0.0,10.4,47,2026-04-07T23:18:03.140029
0.0,10.5,47,2026-04-07T23:19:03.140029
0.0,11.0,47,2026-04-07T23:20:03.140029
0.0,9.3,46,2026-04-07T23:21:03.140029
0.0,10.7,46,2026-04-07T23:22:03.140029
0.0,10.2,46,2026-04-07T23:23:03.140029
0.0,10.4,46,2026-04-07T23:24:03.140029
0.0,10.9,46,2026-04-07T23:25:03.140029
0.0,9.9,46,2026-04-07T23:26:03.140029
0.0,9.5,46,2026-04-07T23:27:03.140029
0.0,11.2,45,2026-04-07T23:28:03.140029
0.0,11.1,45,2026-04-07T23:29:03.140029
0.0,9.7,45,2026-04-07T23:30:03.140029
0.0,11.1,45,2026-04-07T23:31:03.140029
0.0,10.3,45,2026-04-07T23:32:03.140029
0.0,11.1,45,2026-04-07T23:33:03.140029
0.0,10.9,45,2026-04-07T23:34:03.140029
0.0,10.3,45,2026-04-07T23:35:03.140029
0.0,10.9,44,2026-04-07T23:36:03.140029
0.0,10.3,44,2026-04-07T23:37:03.140029
0.0,10.5,44,2026-04-07T23:38:03.140029
0.0,10.0,44,2026-04-07T23:39:03.140029
0.0,9.8,44,2026-04-07T23:40:03.140029
0.0,9.5,43,2026-04-07T23:41:03.140029
0.0,10.4,43,2026-04-07T23:42:03.140029
0.0,10.0,43,2026-04-07T23:43:03.140029
0.0,11.1,43,2026-04-07T23:44:03.140029
0.0,10.5,43,2026-04-07T23:45:03.140029
0.0,10.6,43,2026-04-07T23:46:03.140029
0.0,11.2,43,2026-04-07T23:47:03.140029
0.0,9.3,42,2026-04-07T23:48:03.140029
0.0,10.0,42,2026-04-07T23:49:03.140029
0.0,10.9,42,2026-04-07T23:50:03.140029
0.0,10.5,42,2026-04-07T23:51:03.140029
0.0,10.4,42,2026-04-07T23:52:03.140029
0.0,9.9,42,2026-04-07T23:53:03.140029
0.0,9.7,42,2026-04-07T23:54:03.140029
0.0,9.9,41,2026-04-07T23:55:03.140029
0.0,10.5,41,2026-04-07T23:56:03.140029
0.0,10.7,41,2026-04-07T23:57:03.140029
0.0,11.1,41,2026-04-07T23:58:03.140029
0.0,10.6,41,2026-04-07T23:59:03.140029
0.0,9.0,41,2026-04-08T00:00:03.140029
0.0,10.9,41,2026-04-08T00:01:03.140029
0.0,10.9,40,2026-04-08T00:02:03.140029
0.0,9.5,40,2026-04-08T00:03:03.140029
0.0,10.1,40,2026-04-08T00:04:03.140029
0.0,10.1,40,2026-04-08T00:05:03.140029
0.0,10.9,40,2026-04-08T00:06:03.140029
0.0,9.1,40,2026-04-08T00:07:03.140029
0.0,9.2,40,2026-04-08T00:08:03.140029
0.0,9.8,40,2026-04-08T00:09:03.140029
0.0,10.5,75,2026-04-08T00:10:03.140029
0.0,11.0,74,2026-04-08T00:11:03.140029
0.0,10.9,74,2026-04-08T00:12:03.140029
0.0,10.3,74,2026-04-08T00:13:03.140029
0.0,9.0,74,2026-04-08T00:14:03.140029
0.0,10.8,74,2026-04-08T00:15:03.140029
0.0,10.7,74,2026-04-08T00:16:03.140029
0.0,10.5,74,2026-04-08T00:17:03.140029
0.0,9.7,73,2026-04-08T00:18:03.140029
0.0,10.3,73,2026-04-08T00:19:03.140029
0.0,9.4,73,2026-04-08T00:20:03.140029
0.0,10.2,73,2026-04-08T00:21:03.140029
0.0,10.0,73,2026-04-08T00:22:03.140029
0.0,9.6,73,2026-04-08T00:23:03.140029
0.0,10.2,73,2026-04-08T00:24:03.140029
0.0,9.7,73,2026-04-08T00:25:03.140029
0.0,9.7,73,2026-04-08T00:26:03.140029
0.0,9.4,72,2026-04-08T00:27:03.140029
0.0,10.6,72,2026-04-08T00:28:03.140029
0.0,9.4,72,2026-04-08T00:29:03.140029
0.0,10.1,72,2026-04-08T00:30:03.140029
0.0,10.4,72,2026-04-08T00:31:03.140029
0.0,10.1,72,2026-04-08T00:32:03.140029
0.0,10.9,71,2026-04-08T00:33:03.140029
0.0,9.2,71,2026-04-08T00:34:03.140029
0.0,9.1,71,2026-04-08T00:35:03.140029
0.0,10.8,71,2026-04-08T00:36:03.140029
0.0,11.0,71,2026-04-08T00:37:03.140029
0.0,10.7,71,2026-04-08T00:38:03.140029
0.0,9.9,70,2026-04-08T00:39:03.140029
0.0,10.8,70,2026-04-08T00:40:03.140029
0.0,10.3,70,2026-04-08T00:41:03.140029
0.0,10.5,70,2026-04-08T00:42:03.140029
0.0,9.6,70,2026-04-08T00:43:03.140029
0.0,9.2,70,2026-04-08T00:44:03.140029
0.0,9.1,70,2026-04-08T00:45:03.140029
0.0,9.7,69,2026-04-08T00:46:03.140029
0.0,9.5,69,2026-04-08T00:47:03.140029
0.0,11.0,69,2026-04-08T00:48:03.140029
0.0,9.4,69,2026-04-08T00:49:03.140029
0.0,10.4,69,2026-04-08T00:50:03.140029
0.0,9.5,69,2026-04-08T00:51:03.140029
0.0,10.5,69,2026-04-08T00:52:03.140029
0.0,10.6,68,2026-04-08T00:53:03.140029
0.0,9.1,68,2026-04-08T00:54:03.140029
0.0,10.2,68,2026-04-08T00:55:03.140029
0.0,10.9,68,2026-04-08T00:56:03.140029
0.0,9.4,68,2026-04-08T00:57:03.140029
0.0,10.4,68,2026-04-08T00:58:03.140029
0.0,9.6,68,2026-04-08T00:59:03.140029
0.0,10.8,68,2026-04-08T01:00:03.140029
0.0,10.0,67,2026-04-08T01:01:03.140029
0.0,10.8,67,2026-04-08T01:02:03.140029
0.0,9.5,67,2026-04-08T01:03:03.140029
0.0,10.9,67,2026-04-08T01:04:03.140029
0.0,9.5,67,2026-04-08T01:05:03.140029
0.0,9.3,67,2026-04-08T01:06:03.140029
0.0,10.3,66,2026-04-08T01:07:03.140029
0.0,10.8,66,2026-04-08T01:08:03.140029
0.0,10.3,66,2026-04-08T01:09:03.140029
0.0,11.0,66,2026-04-08T01:10:03.140029
0.0,9.5,66,2026-04-08T01:11:03.140029
0.0,9.5,66,2026-04-08T01:12:03.140029
0.0,11.1,65,2026-04-08T01:13:03.140029
0.0,9.4,65,2026-04-08T01:14:03.140029
0.0,10.2,65,2026-04-08T01:15:03.140029
0.0,11.3,65,2026-04-08T01:16:03.140029
0.0,10.4,65,2026-04-08T01:17:03.140029
0.0,9.8,65,2026-04-08T01:18:03.140029
0.0,9.3,65,2026-04-08T01:19:03.140029
0.0,10.6,65,2026-04-08T01:20:03.140029
0.0,10.6,65,2026-04-08T01:21:03.140029
0.0,9.3,64,2026-04-08T01:22:03.140029
0.0,11.1,64,2026-04-08T01:23:03.140029
0.0,9.8,64,2026-04-08T01:24:03.140029
0.0,9.4,64,2026-04-08T01:25:03.140029
0.0,10.1,64,2026-04-08T01:26:03.140029
0.0,10.1,64,2026-04-08T01:27:03.140029
0.0,10.5,64,2026-04-08T01:28:03.140029
0.0,11.1,64,2026-04-08T01:29:03.140029
0.0,9.6,63,2026-04-08T01:30:03.140029
0.0,10.7,63,2026-04-08T01:31:03.140029
0.0,9.4,63,2026-04-08T01:32:03.140029
0.0,9.9,63,2026-04-08T01:33:03.140029
0.0,10.0,63,2026-04-08T01:34:03.140029
0.0,9.7,63,2026-04-08T01:35:03.140029
0.0,10.8,63,2026-04-08T01:36:03.140029
0.0,10.5,62,2026-04-08T01:37:03.140029
0.0,9.7,62,2026-04-08T01:38:03.140029
0.0,9.5,62,2026-04-08T01:39:03.140029
0.0,10.4,62,2026-04-08T01:40:03.140029
0.0,10.2,62,2026-04-08T01:41:03.140029
0.0,9.4,62,2026-04-08T01:42:03.140029
0.0,10.2,62,2026-04-08T01:43:03.140029
0.0,11.0,61,2026-04-08T01:44:03.140029
0.0,10.9,61,2026-04-08T01:45:03.140029
0.0,10.9,61,2026-04-08T01:46:03.140029
0.0,9.4,61,2026-04-08T01:47:03.140029
0.0,9.9,61,2026-04-08T01:48:03.140029
0.0,10.5,61,2026-04-08T01:49:03.140029
0.0,10.9,61,2026-04-08T01:50:03.140029
0.0,10.4,60,2026-04-08T01:51:03.140029
0.0,9.5,60,2026-04-08T01:52:03.140029
0.0,10.5,60,2026-04-08T01:53:03.140029
0.0,10.2,60,2026-04-08T01:54:03.140029
0.0,9.5,60,2026-04-08T01:55:03.140029
0.0,11.0,60,2026-04-08T01:56:03.140029
0.0,9.5,60,2026-04-08T01:57:03.140029
0.0,9.5,59,2026-04-08T01:58:03.140029
0.0,9.6,59,2026-04-08T01:59:03.140029
0.0,11.0,59,2026-04-08T02:00:03.140029
0.0,11.9,59,2026-04-08T02:01:03.140029
0.0,11.3,59,2026-04-08T02:02:03.140029
0.0,11.5,59,2026-04-08T02:03:03.140029
0.0,10.6,59,2026-04-08T02:04:03.140029
0.0,11.0,59,2026-04-08T02:05:03.140029
0.0,11.8,58,2026-04-08T02:06:03.140029
0.0,11.2,58,2026-04-08T02:07:03.140029
0.0,11.4,58,2026-04-08T02:08:03.140029
0.0,11.5,58,2026-04-08T02:09:03.140029
0.0,10.5,58,2026-04-08T02:10:03.140029
0.0,10.4,58,2026-04-08T02:11:03.140029
0.0,10.4,58,2026-04-08T02:12:03.140029
0.0,10.6,57,2026-04-08T02:13:03.140029
0.0,11.2,57,2026-04-08T02:14:03.140029
0.0,11.2,57,2026-04-08T02:15:03.140029
0.0,10.8,57,2026-04-08T02:16:03.140029
0.0,11.3,57,2026-04-08T02:17:03.140029
0.0,11.3,57,2026-04-08T02:18:03.140029
0.0,10.2,56,2026-04-08T02:19:03.140029
0.0,11.0,56,2026-04-08T02:20:03.140029
0.0,11.5,56,2026-04-08T02:21:03.140029
0.0,11.9,56,2026-04-08T02:22:03.140029
0.0,10.2,56,2026-04-08T02:23:03.140029
0.0,11.1,56,2026-04-08T02:24:03.140029
0.0,10.4,56,2026-04-08T02:25:03.140029
0.0,10.6,56,2026-04-08T02:26:03.140029
0.0,11.8,56,2026-04-08T02:27:03.140029
0.0,10.4,55,2026-04-08T02:28:03.140029
0.0,10.8,55,2026-04-08T02:29:03.140029
0.0,11.9,55,2026-04-08T02:30:03.140029
0.0,10.3,55,2026-04-08T02:31:03.140029
0.0,11.2,55,2026-04-08T02:32:03.140029
0.0,11.4,55,2026-04-08T02:33:03.140029
0.0,11.0,55,2026-04-08T02:34:03.140029
0.0,11.9,55,2026-04-08T02:35:03.140029
0.0,11.3,54,2026-04-08T02:36:03.140029
0.0,10.6,54,2026-04-08T02:37:03.140029
0.0,10.6,54,2026-04-08T02:38:03.140029
0.0,11.2,54,2026-04-08T02:39:03.140029
0.0,11.0,54,2026-04-08T02:40:03.140029
0.0,12.0,54,2026-04-08T02:41:03.140029
0.0,11.4,54,2026-04-08T02:42:03.140029
0.0,11.7,54,2026-04-08T02:43:03.140029
0.0,10.1,54,2026-04-08T02:44:03.140029
0.0,10.3,53,2026-04-08T02:45:03.140029
0.0,11.9,53,2026-04-08T02:46:03.140029
0.0,10.2,53,2026-04-08T02:47:03.140029
0.0,10.6,53,2026-04-08T02:48:03.140029
0.0,11.9,53,2026-04-08T02:49:03.140029
0.0,11.8,53,2026-04-08T02:50:03.140029
0.0,11.6,53,2026-04-08T02:51:03.140029
0.0,11.9,52,2026-04-08T02:52:03.140029
0.0,10.4,52,2026-04-08T02:53:03.140029
0.0,11.4,52,2026-04-08T02:54:03.140029
0.0,11.1,52,2026-04-08T02:55:03.140029
0.0,10.3,52,2026-04-08T02:56:03.140029
0.0,11.3,52,2026-04-08T02:57:03.140029
0.0,11.1,52,2026-04-08T02:58:03.140029
0.0,10.4,51,2026-04-08T02:59:03.140029
0.0,13.0,51,2026-04-08T03:00:03.140029
0.0,11.9,51,2026-04-08T03:01:03.140029
0.0,11.7,51,2026-04-08T03:02:03.140029
0.0,12.0,51,2026-04-08T03:03:03.140029
0.0,11.7,51,2026-04-08T03:04:03.140029
0.0,13.0,51,2026-04-08T03:05:03.140029
0.0,12.6,50,2026-04-08T03:06:03.140029
0.0,11.8,50,2026-04-08T03:07:03.140029
0.0,12.3,50,2026-04-08T03:08:03.140029
0.0,12.1,50,2026-04-08T03:09:03.140029
0.0,13.2,50,2026-04-08T03:10:03.140029
0.0,13.3,50,2026-04-08T03:11:03.140029
0.0,12.8,50,2026-04-08T03:12:03.140029
0.0,11.8,49,2026-04-08T03:13:03.140029
0.0,11.8,49,2026-04-08T03:14:03.140029
0.0,12.3,49,2026-04-08T03:15:03.140029
0.0,11.6,49,2026-04-08T03:16:03.140029
0.0,11.6,49,2026-04-08T03:17:03.140029
0.0,12.9,49,2026-04-08T03:18:03.140029
0.0,11.5,49,2026-04-08T03:19:03.140029
0.0,12.0,48,2026-04-08T03:20:03.140029
0.0,12.5,48,2026-04-08T03:21:03.140029
0.0,12.1,48,2026-04-08T03:22:03.140029
0.0,11.5,48,2026-04-08T03:23:03.140029
0.0,12.2,48,2026-04-08T03:24:03.140029
0.0,13.3,48,2026-04-08T03:25:03.140029
0.0,12.5,48,2026-04-08T03:26:03.140029
0.0,13.0,47,2026-04-08T03:27:03.140029
0.0,11.5,47,2026-04-08T03:28:03.140029
0.0,11.3,47,2026-04-08T03:29:03.140029
0.0,11.7,47,2026-04-08T03:30:03.140029
0.0,12.7,47,2026-04-08T03:31:03.140029
0.0,12.8,47,2026-04-08T03:32:03.140029
0.0,12.0,47,2026-04-08T03:33:03.140029
0.0,12.1,47,2026-04-08T03:34:03.140029
0.0,12.1,46,2026-04-08T03:35:03.140029
0.0,11.6,46,2026-04-08T03:36:03.140029
0.0,12.1,46,2026-04-08T03:37:03.140029
0.0,12.9,46,2026-04-08T03:38:03.140029
0.0,11.8,46,2026-04-08T03:39:03.140029
0.0,11.8,46,2026-04-08T03:40:03.140029
0.0,13.0,46,2026-04-08T03:41:03.140029
0.0,12.2,46,2026-04-08T03:42:03.140029
0.0,11.8,45,2026-04-08T03:43:03.140029
0.0,13.0,45,2026-04-08T03:44:03.140029
0.0,12.3,45,2026-04-08T03:45:03.140029
0.0,11.5,45,2026-04-08T03:46:03.140029
0.0,12.3,45,2026-04-08T03:47:03.140029
0.0,12.3,45,2026-04-08T03:48:03.140029
0.0,11.6,45,2026-04-08T03:49:03.140029
0.0,11.6,45,2026-04-08T03:50:03.140029
0.0,12.5,44,2026-04-08T03:51:03.140029
0.0,12.4,44,2026-04-08T03:52:03.140029
0.0,11.5,44,2026-04-08T03:53:03.140029
0.0,12.8,44,2026-04-08T03:54:03.140029
0.0,12.6,44,2026-04-08T03:55:03.140029
0.0,11.5,44,2026-04-08T03:56:03.140029
0.0,12.9,44,2026-04-08T03:57:03.140029
0.0,11.7,44,2026-04-08T03:58:03.140029
0.0,12.0,43,2026-04-08T03:59:03.140029
0.0,13.3,43,2026-04-08T04:00:03.140029
0.0,14.3,43,2026-04-08T04:01:03.140029
0.0,14.3,43,2026-04-08T04:02:03.140029
0.0,13.8,43,2026-04-08T04:03:03.140029
0.0,13.3,43,2026-04-08T04:04:03.140029
0.0,13.5,43,2026-04-08T04:05:03.140029
0.0,13.6,43,2026-04-08T04:06:03.140029
0.0,14.1,43,2026-04-08T04:07:03.140029
0.0,13.8,42,2026-04-08T04:08:03.140029
0.0,14.2,42,2026-04-08T04:09:03.140029
0.0,13.3,42,2026-04-08T04:10:03.140029
0.0,14.9,42,2026-04-08T04:11:03.140029
0.0,13.8,42,2026-04-08T04:12:03.140029
0.0,14.2,42,2026-04-08T04:13:03.140029
0.0,13.1,42,2026-04-08T04:14:03.140029
0.0,14.6,41,2026-04-08T04:15:03.140029
0.0,14.7,41,2026-04-08T04:16:03.140029
0.0,13.8,41,2026-04-08T04:17:03.140029
0.0,14.1,41,2026-04-08T04:18:03.140029
0.0,13.2,41,2026-04-08T04:19:03.140029
0.0,14.8,41,2026-04-08T04:20:03.140029
0.0,14.3,41,2026-04-08T04:21:03.140029
0.0,14.3,41,2026-04-08T04:22:03.140029
0.0,13.7,41,2026-04-08T04:23:03.140029
0.0,13.2,40,2026-04-08T04:24:03.140029
0.0,13.4,40,2026-04-08T04:25:03.140029
0.0,14.0,40,2026-04-08T04:26:03.140029
0.0,14.9,40,2026-04-08T04:27:03.140029
0.0,13.8,40,2026-04-08T04:28:03.140029
0.0,14.3,40,2026-04-08T04:29:03.140029
0.0,14.2,40,2026-04-08T04:30:03.140029
0.0,14.4,40,2026-04-08T04:31:03.140029
0.0,13.7,40,2026-04-08T04:32:03.140029
0.0,14.2,40,2026-04-08T04:33:03.140029
0.0,14.0,75,2026-04-08T04:34:03.140029
0.0,13.6,74,2026-04-08T04:35:03.140029
0.0,14.2,74,2026-04-08T04:36:03.140029
0.0,13.5,74,2026-04-08T04:37:03.140029
0.0,13.4,74,2026-04-08T04:38:03.140029
0.0,13.7,74,2026-04-08T04:39:03.140029
0.0,14.9,74,2026-04-08T04:40:03.140029
0.0,14.1,74,2026-04-08T04:41:03.140029
0.0,15.0,73,2026-04-08T04:42:03.140029
0.0,13.8,73,2026-04-08T04:43:03.140029
0.0,14.2,73,2026-04-08T04:44:03.140029
0.0,14.3,73,2026-04-08T04:45:03.140029
0.0,14.0,73,2026-04-08T04:46:03.140029
0.0,13.8,73,2026-04-08T04:47:03.140029
0.0,13.3,73,2026-04-08T04:48:03.140029
0.0,14.4,72,2026-04-08T04:49:03.140029
0.0,13.2,72,2026-04-08T04:50:03.140029
0.0,14.0,72,2026-04-08T04:51:03.140029
0.0,14.4,72,2026-04-08T04:52:03.140029
0.0,14.8,72,2026-04-08T04:53:03.140029
0.0,13.9,72,2026-04-08T04:54:03.140029
0.0,13.9,72,2026-04-08T04:55:03.140029
0.0,14.4,72,2026-04-08T04:56:03.140029
0.0,14.1,71,2026-04-08T04:57:03.140029
0.0,13.9,71,2026-04-08T04:58:03.140029
0.0,13.2,71,2026-04-08T04:59:03.140029
0.0,16.6,71,2026-04-08T05:00:03.140029
0.0,16.0,71,2026-04-08T05:01:03.140029
0.0,15.1,71,2026-04-08T05:02:03.140029
0.0,15.7,71,2026-04-08T05:03:03.140029
0.0,15.9,70,2026-04-08T05:04:03.140029
0.0,16.1,70,2026-04-08T05:05:03.140029
0.0,15.3,70,2026-04-08T05:06:03.140029
0.0,16.5,70,2026-04-08T05:07:03.140029
0.0,16.5,70,2026-04-08T05:08:03.140029
0.0,16.6,70,2026-04-08T05:09:03.140029
0.0,16.6,70,2026-04-08T05:10:03.140029
0.0,15.3,70,2026-04-08T05:11:03.140029
0.0,16.4,69,2026-04-08T05:12:03.140029
0.0,15.6,69,2026-04-08T05:13:03.140029
0.0,14.9,69,2026-04-08T05:14:03.140029
0.0,16.7,69,2026-04-08T05:15:03.140029
0.0,15.8,69,2026-04-08T05:16:03.140029
0.0,16.3,69,2026-04-08T05:17:03.140029
0.0,15.1,69,2026-04-08T05:18:03.140029
0.0,15.8,69,2026-04-08T05:19:03.140029
0.0,15.9,68,2026-04-08T05:20:03.140029
0.0,15.6,68,2026-04-08T05:21:03.140029
0.0,16.5,68,2026-04-08T05:22:03.140029
0.0,15.8,68,2026-04-08T05:23:03.140029
0.0,16.1,68,2026-04-08T05:24:03.140029
0.0,16.7,68,2026-04-08T05:25:03.140029
0.0,15.8,68,2026-04-08T05:26:03.140029
0.0,16.4,67,2026-04-08T05:27:03.140029
0.0,15.6,67,2026-04-08T05:28:03.140029
